,Asset1,Asset2,Asset3,Asset4,Asset5,Asset6,Asset7,Asset8,Asset9,Asset10,Asset11,Asset12,Asset13,Asset14,Asset15,Asset16
2011-02-14,154.73523782519317,99.79519642524671,151.13399186903393,141.34091226762337,97.46835443037975,71.06319886328535,68.24555769642475,141.3488091128754,264.924670433145,210.21744605826547,130.69,143.98551103216482,121.66606773701191,161.4116513657486,144.2840418415131,128.6256468275312
2011-02-15,154.0440915857376,100.13653571650221,151.3365858493206,141.34091226762337,97.41377069633249,70.92419843083957,68.06893598801113,140.89143942008974,261.94444444444446,208.00940307278987,130.44,143.5748741793358,121.22075387855251,160.91833843363935,144.37260536398466,128.2629782814326
2011-02-16,155.22081236265686,99.79519642524671,152.55088655514444,141.685691655407,97.90242507732695,71.32884413418175,67.8387925497752,141.43510528132552,265.2448210922787,210.48610528083285,130.87,144.36062205039792,122.03292181069958,162.11294344327325,144.55847473088852,129.01018231726545
2011-02-17,155.46891614092294,100.10550487184263,152.74624156587168,142.7060522760099,98.21693135445636,71.25471057021066,68.0100620852066,141.7112530203659,267.41996233521655,212.28276383175216,130.74,144.10985145325046,122.54081415792422,162.74141448486907,145.02903971294776,129.26987777509876
2011-02-18,155.38030764868506,100.10550487184263,153.42257509094867,143.03685412104554,98.46385777038442,71.40297769815284,68.08499250695782,142.14704867103902,268.9642184557439,210.1166988498027,131.29,144.0119812618637,122.92774203520159,163.09843590615435,145.3570668369519,129.36498692434668
2011-02-22,151.3645707804636,99.77037174951903,149.7713165790865,141.97922005311466,96.98749772567774,69.19441527151417,66.96638835367159,138.08249913703833,267.18926553672316,203.4673830912602,129.63,140.42143392020617,120.56081068026818,160.23971438286299,144.26009548135985,126.54880649887792
2011-02-23,149.34075281775006,99.41662012039968,147.55128494138864,141.63909984624703,96.05177657058196,68.910236609625,66.27595803896382,135.62737314463237,272.3870056497175,202.10729577701284,128.53,138.9746268916636,120.05268648930621,158.97937209565907,143.66941859757952,125.53934751562588
2011-02-24,149.85113773304033,99.07528082914416,148.26983769161407,141.10329404090763,96.40787045460452,68.75270278618645,66.14750588739028,136.18829823955818,268.57815442561207,200.94870287969104,127.86,139.4772129634467,119.67387314283503,159.39533038648986,143.41551115976404,125.68100970009462
2011-02-25,151.83951229885872,99.6586607087445,149.83476687603,141.70432837907097,97.0056923036935,69.72570581330697,66.8111753371869,137.44390749050746,271.83145009416194,203.76962471664848,130.19,141.4039670515299,120.73411387391563,160.58171823642752,144.28328163960347,127.21538661275666
2011-02-28,152.06280569929822,100.70129708930678,150.78749300394887,142.3007035363183,97.88163127388037,70.05004015568048,67.8013273388996,138.19468415602347,273.3851224105461,205.88531609436654,132.81,142.0921930237013,121.5981568422883,161.27479315425592,145.47109712339596,127.72568948569098
2011-03-01,149.49315942439924,99.73934090485943,148.15347975809212,141.64375902716301,97.21622956359005,68.52103539877679,66.65061014771997,135.15705902657922,269.2043314500942,201.1585928973218,128.64,139.49323441826445,119.65316176896772,159.22050323019383,144.0662439944049,125.74688873639113
2011-03-02,150.21974906075,99.89449512815739,148.7281762072075,141.14988585006756,97.49434668468795,68.07005621795268,66.92892314279598,135.75681739730757,270.5508474576271,201.6287465368147,127.63,139.7756996325514,119.67310033037732,159.8784427065624,144.10957550325367,126.12830832575999
2011-03-03,152.73977457999575,100.8440389747409,151.2053613071733,142.63150538135397,99.41777350349595,69.53110520788287,67.0573752943695,138.9799792889196,274.72693032015064,205.58307446897825,129.85,142.80793410305975,121.66871461967965,162.40536098832592,145.76453506051206,128.3668601739711
2011-03-04,151.70482739065713,100.26686526407249,150.15969458350176,141.98853841494665,99.36059054401788,68.61370235374065,66.57567972596874,137.37055574732483,272.96610169491527,204.09705314415245,128.26,141.98666039740172,120.60758515427268,161.2932109259889,145.04576415495956,127.58920192147188
2011-03-07,149.57822357694764,100.62682306212375,148.6931473679301,141.5971672180031,98.51844150443168,68.15654537591895,66.52751016912866,136.21418709009322,270.969868173258,200.52892284442953,127.31,140.5008446093029,119.78911880059505,159.72288337300236,144.61548987411055,126.33106441382125
2011-03-08,150.5103849152903,101.61360392229875,149.6849833649451,142.78525835158177,99.15525173498297,69.67628343732625,67.56047955469921,138.2809803244736,269.25612052730696,202.52707581227438,129.28,141.97063894258397,121.12382387604087,160.99115946956815,146.17998540412333,127.18350427508949
2011-03-09,149.6207556532218,102.73692049897599,149.99217802618077,143.48879466989706,99.30080835910898,69.61759436584913,68.10640119888674,137.97031411805315,267.5612052730696,199.51305515909664,129.71,141.50079236542848,121.14308622654995,161.07078091352147,146.81703460439093,126.82155906300427
2011-03-10,146.57262352023818,101.46465586793273,148.4368684120519,142.53366258211807,97.71528084630779,68.18743436090689,67.67822736030828,135.19157749395927,257.83427495291903,195.11376038955586,127.52,139.24873308604563,118.70714271914062,159.17828403037515,145.0499452654625,124.58133798245453
2011-03-11,147.5154178776494,101.76875814559672,149.2092518889338,142.46377486837815,97.98560029111324,68.74652498918886,67.28751873260543,136.7880566102865,262.0386064030132,197.77516581311392,129.84,140.11354335370842,119.59288239726423,159.9946163436473,145.49884449309735,125.4177161192203
2011-03-14,146.93769050825833,100.37237013591509,147.54113095053015,141.3968224386153,97.50214436098042,68.07005621795268,66.54356668807536,135.6360027614774,263.1308851224105,197.3218033750315,128.88,139.17280532190932,118.8433315945053,158.77592655559332,144.32167183603966,124.685294063097
2011-03-15,144.6515914085206,98.50431328740768,146.30428741332668,139.9384988119089,96.40267200374288,67.23914252177673,65.85848854634982,134.18622713151535,260.9981167608286,197.02795735034843,127.96,137.81167824739217,117.48503641878705,156.91233140655106,142.67241379310343,123.31759927295658
2011-03-16,140.73509605160558,96.85967852044934,143.8484305525326,137.94902856077903,94.65599251423076,65.96651634027306,64.91115392849497,131.4851570590266,256.21939736346513,193.17437662664764,125.74,135.05076363129754,115.2710253289283,154.12898107219766,140.6780240831965,120.83370736502404
2011-03-17,142.0996668320692,97.04586358840687,144.5077597866982,138.74574849741418,95.79445325293062,66.87156360042009,66.28131021194605,133.5648947186745,264.0395480225989,196.51582570732936,127.09,136.50209846228864,116.9891033443459,155.30998526578261,141.51728699142492,122.27330897490587
2011-03-18,142.26979513716594,97.39340904859431,144.41724837536145,139.72883567068908,96.44425961063602,67.63452152962253,66.90751445086705,134.51415257162583,263.00847457627117,197.5736713961884,127.99,137.1467878724553,117.7304043741185,155.80698175223847,142.62794198139025,122.55566889849213
2011-03-21,144.97058198057704,98.64084900390989,146.50518096452225,141.49932441876717,97.02388688170925,68.06078952245629,66.76300578034682,137.28857438729722,270.6544256120527,200.99907648392244,129.54,139.87496299392228,119.33665642690161,158.02901507423778,144.18825640090006,124.55698573733703
2011-03-22,144.6055149925569,98.71532303109291,145.36292986847425,141.13590830731957,97.00049385283185,67.69938839809724,67.13230571612074,136.2098722816707,269.9152542372881,200.58769204936613,128.34,139.3277954826463,118.83631832145133,157.5770712909441,144.08372863832633,124.19316727562736
2011-03-23,145.4561565180407,98.6780860175014,146.5890364105594,141.54591622792714,96.90952096275309,67.49860999567554,67.26075786769428,136.68018639972385,270.54143126177024,203.4170094870288,126.94,139.9369590582171,118.97573368882706,158.62178397370508,144.23272821261327,124.76940482593616
2011-03-24,147.8060537321897,99.02563147768882,148.70961723826997,142.71537063784186,98.03758479972967,67.82912213504665,67.84949689573966,138.05229547808077,271.2382297551789,204.298547561078,127.74,141.84525364401023,119.86560791359958,159.82942309871927,145.0168764823937,126.16302835840276
2011-03-25,148.0258027929397,99.03183764662074,149.0448446876652,142.7712808088338,98.28970966651937,67.97430036449002,68.37936202098052,138.49240593717641,273.73822975517885,205.3731844513475,128.27,142.97232816118975,120.2488262910798,160.09067210699308,145.3768320866022,126.55767197729845
2011-03-28,147.21769334373008,98.69670452429716,147.4537288952458,142.72002981875787,98.2559197359187,67.76734416507074,69.34275315778206,138.44494304452883,273.39453860640305,204.39929476954077,128.25,142.3586367831705,119.92810912111904,159.66337980278817,145.23391412759227,126.2001409573975
2011-03-29,148.15694336145177,99.57177434369764,148.8237889058176,143.35367842333318,98.88753151560834,67.97738926298882,70.35431385142367,139.46323783224028,276.20998116760825,206.43103014020653,129.2,143.5731327168556,120.61699414594563,160.49472968378103,146.05531229094447,127.25407570896009
2011-03-30,148.39795846033886,100.77577111648979,150.41461319610707,144.21096771187626,99.58672315649936,68.47779081979365,71.33376150717191,140.07162581981362,278.4086629001883,208.49634791369323,130.41,144.32370304581787,121.5379161112077,161.56551059730248,146.94436842425347,127.98573733701804
2011-03-31,148.02225845325017,100.49028734562154,149.8302971767047,143.8988025905046,99.55033400046786,68.17507876691172,71.31770498822522,140.57645840524683,277.45291902071557,209.35269918562673,131.23,144.3877888650889,121.15152920265075,161.15380256148703,146.82805753208052,127.92028488231912
2011-04-01,147.8946622244276,101.21020294172409,150.9178916233948,144.74677351721567,100.12996127154108,68.7218138011985,71.21601370156283,141.84501208146358,278.5593220338983,210.05792964486608,131.65,145.0519826550337,121.882706389227,161.39606709735918,147.73307790549168,128.4222230465345
2011-04-04,147.13262919118168,101.12952274560912,151.12417796399367,145.03564273400738,100.71218776804511,68.67239142521777,71.37657889102977,142.01328960994132,278.50753295668545,211.5187641675762,131.5,144.92624906396392,121.9675611970865,161.53632551286412,148.02537553974335,128.42242706382032
2011-04-05,147.0227546608067,100.80059579221745,151.70737655856473,145.20803242789918,100.21833493618901,68.60134675974547,71.0179833012203,141.40490162236796,279.45856873822976,213.8947191671564,131.45,144.65283945457395,122.02529028767943,162.2469681514224,147.83038374992398,128.31685739191724
2011-04-06,148.08605656766144,101.5577484019115,151.379096576599,145.77179331873458,100.40807839263898,69.3828380799407,70.57910511667737,141.65947531929584,276.82203389830505,212.15682982117372,131.08,144.03357539661806,122.47933692691124,162.90830783180326,148.5248281943684,128.40228499360128
2011-04-07,148.17466505989935,101.07366722522188,150.87329179751873,145.9115687462144,100.25212486678969,69.07703712855995,70.57375294369515,140.98636520538489,277.36817325800376,211.76223658802786,129.99,143.7389199449698,122.24061515871634,162.76918281763574,148.0401994769811,128.26123486099004
2011-04-08,147.28149145814135,100.83162663687706,150.03172514847176,145.48758328285888,100.30930782626777,68.48087971829246,70.75572682509097,139.80410769761824,278.3333333333333,210.4441272773067,128.91,143.14995733416924,121.7088622268591,162.22004986965882,147.5707747977863,127.79091937607805
2011-04-11,147.0475650386333,99.4600633029231,149.91915674263862,146.307599124074,100.78496608010812,68.44381293630691,70.73967030614429,139.67466344494304,273.19679849340866,207.8582822600957,128.86,142.3892865228219,121.31144342046792,162.36342513884168,147.36932129173508,127.4932396090287
2011-04-12,145.73970369320196,99.23043505244212,149.6825055968409,146.6943111401016,100.64460790684376,68.17816766541051,70.34896167844144,138.59596133931652,265.032956685499,205.06254722525398,128.43,140.92854779443778,120.35023860584633,161.56494389663382,147.08386547467006,126.52050373722574
2011-04-13,146.74629616502446,99.57177434369764,150.18340342340102,146.79215393933748,100.55103579133417,67.64687712361771,70.17233997002783,138.26372109078358,265.75800376647834,203.78641591805894,128.34,141.80241366699755,120.06727332444598,161.66581661566363,147.18079121814753,126.86226978503998
2011-04-14,146.2855320053874,100.08068019611494,149.8059567488573,147.71467176070448,101.01889636888207,67.06925310434299,70.33825733247697,138.23351743182604,267.36346516007535,204.39089916883552,130.13,141.9918847848423,119.99296740663458,161.71965317919074,147.77488901052118,126.95951184227609
2011-04-15,145.6829942581697,101.17296592813258,150.7021314635739,148.46479988817964,101.96241520027031,67.11249768332613,70.79319203596661,138.73835001725925,269.8022598870056,205.70061287885147,131.85,142.59094787802798,120.59784771730519,162.63770826249575,148.9543422733078,127.31893465882747
2011-04-18,144.65868008789963,100.31030844659593,149.29296158390596,147.46307599124074,100.76157305123073,66.1981837276827,69.84585741811175,136.88729720400414,265.7015065913371,203.10637226093527,130.42,141.07065113282133,119.09627311192254,161.20282216933018,147.5129994526546,126.09464547359832
2011-04-19,145.19741972070605,100.31651461552782,149.67322611237213,147.6773983133765,101.71029033348061,66.44220670908754,69.8030400342539,138.09544356230583,268.5969868173258,206.68289816136345,131.55,142.2151402748028,119.7680017001874,162.0786580528165,147.70343003101624,126.8296826603854
2011-04-20,148.62834054015738,101.43983119220505,152.26608897422344,148.5346876019196,102.61742000883736,66.61209612652128,70.10811389424106,140.14497756299622,274.47269303201506,209.2099739736378,133.11,144.8130540027515,121.11283061882956,164.87985945823417,149.15427537553973,128.82632564868223
2011-04-21,150.0389877365847,101.61981009123069,153.23742265476818,148.55332432558356,102.96311699113663,66.98585284487551,70.31684864054806,140.44269934414913,276.2429378531073,211.47678616405003,133.89,146.38838096233218,121.5045885739678,165.7780800181344,149.4549352307973,129.76339558951722
2011-04-25,150.36861132770966,101.68187178054987,152.9185679083362,148.06411032940412,103.103475164401,66.89318588991165,70.15093127809891,140.03279254401107,274.66572504708097,210.06632524557133,134.74,146.02963969141285,121.30311636623581,165.71885979825456,149.3036550507815,129.56362557263944
2011-04-26,151.52406606649183,102.55073543101844,153.3222011908834,148.9120812561152,104.25493203025498,67.27312040526348,71.17319631770498,142.52243700379702,277.82956685499056,212.2659726303417,136.08,147.26329171238004,122.45541838134429,167.44984699081945,150.62678647448763,130.6622215627724
2011-04-27,152.24356702346353,103.3513312232359,155.0488654737104,149.67618692633835,105.45837340472539,67.70247729659603,72.12053093555984,143.40265792198826,277.79661016949154,212.6185878599614,136.85,147.54506034167494,123.26671689947642,168.40048736257506,151.65153864866508,131.4308845076692
2011-04-28,152.1904019281208,104.12089617079377,155.7157251795653,150.80836788892512,105.99121461804381,68.24612343238401,72.25968743309784,143.88160165688643,277.35404896421846,213.17269750650658,138.33,147.271999024781,123.75453544311134,169.4474668480109,152.22929209998176,131.8475248993824
2011-04-29,152.34635287445948,104.331905914479,155.6541210627779,151.16712481945675,105.94182933485821,68.10712299993823,71.79404838364376,144.3562305833621,281.55367231638417,213.65124674670471,137.09,147.8766347979033,124.07220000386405,169.64524538138954,152.42466399075593,132.1170873750394
2011-05-02,151.72609342879423,104.41258611059394,156.1384032679332,151.4000838652565,107.02310711408,67.85383332303701,71.68700492399914,144.19226786330688,277.8719397363465,212.30795063386785,137.24,147.28418926214235,123.70068973511852,169.5979258755525,152.72874475460682,132.04464269154442
2011-05-03,151.4744453108386,105.10767703096879,155.34697498523056,151.852024414108,106.72939464039716,68.1163896954346,72.75208734746307,143.6960648947187,271.3323917137476,210.2258416589707,136.26,145.8596729533462,123.29778396027744,169.73591748838265,153.03282551845768,131.58284029155928
2011-05-04,151.0526688877862,104.84701793582822,154.7605698672305,151.73554489120812,106.65141787747251,67.47698770618398,72.57011346606723,141.6939937866759,267.0668549905838,206.666106959953,135.61,144.2171255420302,122.37106590158233,169.09497903207526,152.61775527580124,130.7652317450897
2011-05-05,150.30835755298787,104.07745298827034,154.47509211467306,150.4775660438895,105.97042081459725,66.71094087848273,71.62277884821238,140.82671729375215,261.03578154425617,204.09705314415245,135.25,143.2244919283214,121.07142719140631,168.25796214439535,151.43602140728578,129.77509876291336
2011-05-06,150.74785567448785,104.62359585427916,154.50089005317,150.8363229744211,106.59943336885608,66.933341570396,71.7833440376793,141.90541939937867,261.98681732580036,205.59147006968348,134.36,143.88624767079392,121.57163005467648,168.7305905020968,152.09549656388737,130.23191201290874
2011-05-09,151.05975756716524,104.8780487804878,154.73584076987657,151.3954246843405,107.24404127569984,66.81287452894297,71.98672661100407,142.52675181221954,266.19585687382295,208.7650071362606,135.16,144.89350956933635,122.04358662261633,169.23438739657712,152.75801252812747,130.90726487007808
2011-05-10,152.34635287445948,106.2620244523056,156.67151207984827,152.24339561105157,107.86785537909702,67.44300982269722,72.77349603939199,143.62702795995858,267.44821092278715,210.2258416589707,137.14,146.37897706493914,123.03811897447785,170.2552986512524,154.09938879766466,131.95374371719495
2011-05-11,151.12001134188702,106.01998386396077,155.38865978980755,152.06168755532778,107.53775374938267,66.54722925804658,72.13658745450653,142.03917846047636,259.5762711864407,204.47485517588782,135.3,144.25996551904288,121.49950733205817,169.31627564320527,153.44903606397858,130.66541165124173
2011-05-12,152.0592613596087,106.92608452802085,156.72364237741365,154.0837720728696,108.52286018766407,66.48854018656947,72.60222650396061,142.138419054194,259.4114877589454,204.54201998152968,135.33,144.7043867439876,121.82955621244612,171.06058030148475,155.12566137566137,131.5779253296734
2011-05-13,150.20557170199191,106.46062185812698,155.65931951742795,153.9766109118017,108.32271982949081,65.50935936245135,72.20616570327553,140.53762512944425,258.3050847457627,201.7630761480984,133.69,143.02213398812322,120.83637628238567,170.13855831349878,154.53194368424252,130.5281451119313
2011-05-16,147.92656128163324,106.46062185812698,153.44409766487362,153.91138237897778,108.43968497387777,65.42904800148267,71.61742667523015,139.98101484294097,256.228813559322,201.0158676853329,134.32,141.65404106368527,120.35381286346335,169.331293210926,154.29552089034846,129.44110391898658
2011-05-17,147.67845750336713,107.24880531248061,153.65912906936975,154.3353678423333,108.47347490447846,65.89856057329956,71.83151359451938,138.20331377286848,255.819209039548,198.8414071026782,134.03,140.99820629364538,120.36919183137232,169.09016207639124,154.69728759958645,129.33152808947085
2011-05-18,148.78074714680656,106.88884751442934,155.42917858586486,154.638214601873,109.31562394406467,66.22289491567307,72.04024834082638,139.73507076285816,260.86629001883244,203.02241625388297,135.57,143.1516987966494,121.36316389420197,170.78941403150856,155.1351638995317,130.53780811246915
2011-05-19,148.98277450910896,107.1060634270465,155.94367984515407,155.4489120812561,109.08169365529072,66.25996169765861,72.49518304431598,140.68001380738698,261.19114877589453,203.12316346234573,135.82,143.5630322344705,121.58884445217255,171.05037968944805,155.60496867968132,130.8628447428455
2011-05-20,147.9159282625647,107.0750325823869,154.46299477628185,154.91776545683268,108.19275855794973,65.28695867053808,72.44166131449369,139.2777010700725,260.5084745762712,201.11661489379566,134.27,142.65189906483465,120.47696052860371,169.70474895160376,155.0515416894727,130.0393196950869
2011-05-23,145.6759055787907,105.79656178241171,153.01646404029728,153.86013138890183,107.1322745821745,64.4189781923766,71.97067009205738,137.38350017259233,256.6572504708098,199.13525312736127,132.55,140.6168260104836,119.08698004211827,167.89414031508556,153.65200997384906,128.43950887475194
2011-05-24,145.08045651095202,105.61658288338609,152.20667112341033,153.701719237758,106.7709822472903,64.32322233891394,72.31320916292016,136.52053848809112,260.09416195856875,200.06716480564185,133.18,140.4297929401111,118.97498019668075,167.62467414711548,153.42851061241865,128.34814622475287
2011-05-25,145.74679237258098,105.30006826785825,152.22649326824416,152.65340353165914,106.91653887141631,64.35411132390189,71.83151359451938,137.5819813600276,263.87476459510356,202.85450423977835,133.81,141.61120108667257,119.32539268533009,167.78136688201292,153.0715958158487,128.78641244876385
2011-05-26,146.54426880272206,105.2131819028114,153.45434882310875,152.89102175837488,106.85935591193824,64.66609007228023,72.2703917790623,138.0609250949258,265.2777777777778,203.18193266728235,135.59,142.64632638489803,119.66374929963871,168.42428879066077,153.24378154837925,129.43273921026764
2011-05-27,147.28503579783086,105.30627443679018,153.9363961786014,153.35693984997437,106.94513035115536,65.19120281707544,72.45771783344037,138.62616499827408,265.819209039548,205.27243724288473,135.58,143.211605105968,120.26677486041073,168.7492916241641,153.61818098887065,129.84314780125007
2011-05-31,149.58531225632666,106.0261900328927,154.9393578402413,154.74537576294088,108.22394926311958,65.82133811082967,72.97152643973453,140.02847773558852,268.5828625235405,207.41331542271848,137.88,144.7573272033854,121.47713441140671,170.2796667800068,154.91698595146872,131.28312035165163
2011-06-01,146.32097540228256,104.8780487804878,151.4029511675632,153.07738899501467,106.73979154212044,63.52937542472354,71.94926140012845,135.53676216775975,262.3870056497175,201.06624128956426,133.76,141.34789195966772,118.51819007322398,167.09395897087157,152.80248433984065,128.48932618654598
2011-06-02,146.49819238675835,104.58635884068765,151.05703530673796,151.35815123701255,106.51625815506978,63.62822017668499,71.63883536715906,136.08042802899553,261.92090395480227,201.3265049114264,132.97,141.80276195949358,118.30827488939121,166.6822509350561,151.96056072492854,128.39924328133986
2011-06-03,144.43538668746012,103.84782473778937,148.96861688069401,149.98369286679403,105.51295713877263,63.198863285352445,70.45065296510383,134.30272695892302,262.00094161958566,198.7070774913945,133.57,140.11876774114901,117.31754863888405,164.8070384223053,150.48728942407104,126.98403101062745
2011-06-06,143.4429715743957,103.3513312232359,147.50843412829204,149.2661790057308,104.85015465391312,61.94168159634274,69.75487047741383,133.27148774594409,256.6949152542373,196.84325413483336,131.43,138.54901346150496,115.83326571224326,164.09554573274394,149.7707991242474,125.84635643674538
2011-06-07,142.91486496065784,103.48166077080619,147.69154604956313,148.95867306527512,105.09448184441037,61.82121455488972,69.58360094198244,133.1506731101139,256.37476459510356,197.47292418772562,133.48,138.48109642477752,115.69641994628952,164.14768219426497,149.87836769445966,125.75419626462897
2011-06-08,141.73814418373857,103.6244026562403,146.49026577220857,148.97265060802312,105.16206170561172,61.2405016371162,69.70670092057375,132.153952364515,257.45762711864404,195.58391402904877,132.95,137.57065984013374,115.27061960238798,163.37753598549244,149.73582983640455,125.16538383070275
2011-06-09,141.8515630538031,103.68025817662758,147.617310173813,149.76005218282626,106.18875575078626,61.9694816828319,69.64782701776922,133.0859509837763,260.6450094161959,198.68189068927882,131.66,138.44034620274107,116.26192546223844,164.49648645585404,150.4276135741653,125.94435892204686
2011-06-10,139.73559225916213,103.08446595916341,144.8983240570878,148.0687695103201,104.30431731344059,61.530858096002966,69.15007493042174,131.02347255781845,255.74387947269307,196.1967928805306,128.4,136.11828013165456,114.77893699646438,162.2007820469228,148.78899835796386,124.03585140122783
2011-06-13,139.71432622102503,103.47545460187426,144.66662844749854,148.56264268741555,104.69680035349465,62.170260085253595,69.6103618068936,131.12702795995855,252.25047080979283,195.11376038955586,128.79,135.51608240600456,115.02387990494404,162.63204125580867,149.2204129416773,123.94435892204686
2011-06-14,141.54674984050473,103.8912679203128,147.1799112278847,150.1048315706099,105.63512073402126,62.48532773213072,70.01177478056091,133.5088022091819,257.26459510357813,198.7910334984468,130.81,137.7866011876774,116.31521088119939,164.76963617817069,150.352733686067,125.67249661516776
2011-06-15,138.93811582902106,102.61900328926954,145.00321624016664,147.8684247309323,104.23153900137758,61.11694569716439,69.1072575465639,131.55850880220916,251.52542372881356,194.23222231550668,128.43,135.31511763579053,114.17519658416892,162.40536098832592,148.43550446998722,123.5990689392956
2011-06-16,138.49152902814205,103.45683609507851,144.69796492646373,149.03321995993105,104.38749252722688,61.465991227528264,69.20894883322629,131.94252675181224,252.1845574387947,192.41037696247167,129.44,135.05424655625797,114.66964199462895,162.77938342967244,149.31429787751625,123.51045124914219
2011-06-17,138.11582902105337,104.11469000186186,145.69499937812878,149.84857662023018,104.61622436513919,62.031259652807805,69.74416613144936,132.45598895409043,251.53013182674198,192.34321215682982,130.83,135.3997527123278,115.13931876581852,163.5226113566814,150.07411968618865,123.76311738412747
2011-06-20,138.58368186006948,104.69186371253026,146.9580295233357,150.89689232632904,105.68970446806851,61.984926175325874,70.12952258616998,133.52174663444944,252.46704331450093,193.879607085887,132.25,136.17748985598104,115.69354121988447,164.57185764479203,150.93580855075106,124.50004636756498
2011-06-21,141.28092436379103,104.77254390864519,149.90827399645534,150.68722918510926,106.33431237491227,62.840551059492185,70.69685292228645,135.61874352778736,257.0762711864407,198.9001763076148,133.35,139.24316040610907,117.08978148727755,166.62813102119458,151.52572523262177,126.33239979969213
2011-06-22,140.11838094562984,104.05262831254267,148.70888848294518,149.69948283091833,105.67930756634523,62.42663866065361,70.33290515949476,134.81618916120124,255.96986817325796,198.1529678448493,132.69,138.4260662104035,116.324735794741,165.48367902074125,150.6788603052971,125.52267373926591
2011-06-23,141.32345644006523,103.16514615527835,149.29412759242564,148.28775101337186,105.59353312712811,61.82121455488972,70.18304431599229,134.4364860200207,253.0131826741996,197.99345143144993,130.1,138.9544259268934,115.68281844703336,165.75852884506403,149.78562306148513,125.49153328263814
2011-06-24,138.73963280640817,103.39477440575932,147.79371754609622,147.239435307273,104.28872196085565,61.398035460554766,69.64247484478699,132.80980324473595,248.14030131826738,196.86004533624381,129.96,137.30978876060115,114.33149790374621,163.8631984585742,149.13983153925682,124.01398445759223
2011-06-27,140.68193095626285,104.18916402904487,149.60856122322068,147.8870614545963,104.8709484573597,62.09303762278371,70.3917790622993,134.00931998619262,249.90583804143122,197.14549576022165,131.0,138.82695087334343,115.26128789196082,165.37402244134648,150.0649972632731,125.27738932062245
2011-06-28,142.49308853760544,104.66703903680258,152.40241480364418,148.35763872711178,106.39669378525198,62.349416198183725,70.86812245771783,135.95961339316537,256.6525423728813,200.6632524557132,131.95,141.33361196733017,116.47162812264534,167.69352827836335,150.97647935291613,127.19146094923678
2011-06-29,143.56702346352876,105.13250170669646,153.03662627094928,149.00526487443508,106.45387674473007,63.65602026317415,71.30700064226075,136.58957542285123,259.48210922787194,203.75283351523802,133.52,141.96645943263152,117.61716802874864,168.2619290490763,151.6545794563036,128.05766270378544
2011-06-30,145.64046218189551,105.52349034940731,154.44268679456485,150.33313143549367,106.80997062875262,63.90004324457898,71.90109184328837,138.87642388677943,263.39924670433146,206.4730081437327,134.06,143.95381641502533,118.70177167255936,170.16377649325628,152.481679133978,129.4622289815828
2011-07-01,148.15694336145177,106.82057965617824,157.48737795777495,151.46065321716443,108.16676630364151,65.00586890714771,72.83772211517876,141.29703141180534,265.94161958568736,208.3536227017043,136.55,146.55207843547012,120.37831101837361,172.59407231100533,154.19707474305176,131.36274273420258
2011-07-05,148.3873254412703,106.18755042512258,158.10992933988373,151.34883287518053,107.8288669976347,64.46222277135973,72.6878612716763,140.45564376941664,267.1516007532956,208.58869952145076,137.25,147.11631227905193,119.83660812612298,172.67341040462426,153.64326765188832,131.58000259658363
2011-07-06,149.11391507762104,106.39235399987588,157.64755837815989,152.23407724921958,108.11998024588672,64.10699944399826,72.14193962748875,141.18916120124268,266.6760828625235,209.3443035849215,137.9,147.51406230952753,119.67595973647093,173.56766405984357,154.20771756978652,132.00293043010555
2011-07-07,151.21570851350396,106.76472413579098,159.75006607381613,153.20318687974654,108.04460270839289,65.11706925310435,72.13658745450653,142.62167759751466,270.29661016949154,212.45067584585678,139.71,148.87100987409227,120.88724666241619,175.20032868638782,154.91850635528795,133.42253834597622
2011-07-08,150.50684057560076,106.3985601688078,158.76503179316563,152.6860177980711,107.60793283601487,64.26762216593562,71.91179618925284,140.94321712115982,268.4322033898305,211.01502812526238,139.03,148.00410985145322,119.8204177051334,174.4332993312932,154.22748281943683,132.72750709423747
2011-07-11,147.80250939250018,105.2131819028114,155.64566750101054,151.5678143782323,106.09518363527668,62.46370544263915,71.09291372297153,138.35433206765617,262.9472693032015,206.68289816136345,136.4,145.25956498267246,117.5324871036921,172.19681514224186,152.60369154047314,130.44980247417325
2011-07-12,146.43439427234708,105.69726307950103,154.99629792295013,151.04132693472488,106.14976736932394,62.28763822820782,70.98587026332692,136.9347600966517,262.1327683615819,205.9860633028293,136.9,144.04750709645958,117.1640101238432,171.0724810155276,152.8317521133613,129.71470964630822
2011-07-13,146.8207272985043,105.4490163222243,155.7927789092379,151.0879187438848,106.4460790684376,62.389571878668065,70.90023549561121,137.44390749050746,263.9265536723164,207.6903702459911,135.56,144.64622189714922,117.51674104986573,171.5054403264196,152.72950495651645,130.12838251386393
2011-07-14,145.42780180052458,104.9773474833985,154.60971751500264,150.40301914923356,106.3265146986198,61.90770371285599,70.38642688931706,136.11063168795306,262.6177024482109,205.8097556880195,134.26,143.40212110130088,116.84008578218281,170.58341833843363,152.07193030468892,129.13784149711594
2011-07-15,147.68554618274615,105.13870787562838,154.72903905351203,150.7710944415972,105.81706651417878,61.756347686415026,70.11346606722329,136.18398343113566,268.7570621468926,207.78272185374863,135.77,144.64831165212547,117.06905079309877,171.32069590842116,152.3513045064769,130.28961181074615
